,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente
417,Bolitoglossa occidentalis,230693,-92.243258,14.982798,,False,1,31.26,Amphibia,Caudata,Plethodontidae,321,Terrestre,1975,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1080820e8dd8cd8ce0fa7023e3227c0b,1080820e8dd8cd8ce0fa7023e3227c0b,No,NoDisponible,,,,,
638,Bolitoglossa occidentalis,222526,-93.245,16.9479997,,False,2,40.07,Amphibia,Caudata,Plethodontidae,821,Terrestre,1984,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=10a406e21bc4c11392c266c92ac30ba6,10a406e21bc4c11392c266c92ac30ba6,No,NoDisponible,,,,,
100,Bolitoglossa occidentalis,222419,-93.6027778,16.1747222,,False,2,38.47,Amphibia,Caudata,Plethodontidae,1672,Terrestre,1995,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=10b318edb9f51ef4df156c5d9ce93447,10b318edb9f51ef4df156c5d9ce93447,Si,NoDisponible,Si,Si,Si,,
155,Bolitoglossa occidentalis,218052,-94.1680556,16.5555556,,False,1,25.71,Amphibia,Caudata,Plethodontidae,1630,Terrestre,1995,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=10dd18580fa37a3c251e6ed56a73da36,10dd18580fa37a3c251e6ed56a73da36,Si,NoDisponible,Si,Si,Si,,
744,Bolitoglossa occidentalis,226725,-92.82756,17.19193,,False,3,61.99,Amphibia,Caudata,Plethodontidae,1349,Terrestre,2008,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=10f1051686f88ea48f5291bfe8bac326,10f1051686f88ea48f5291bfe8bac326,Si,NoDisponible,Si,Si,Si,,
418,Bolitoglossa occidentalis,230693,-92.243258,14.982798,,False,1,31.26,Amphibia,Caudata,Plethodontidae,321,Terrestre,1975,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=10f241206d0bcd38f3607dd601feab0a,10f241206d0bcd38f3607dd601feab0a,No,NoDisponible,,,,,
805,Bolitoglossa occidentalis,218042,-93.8375,16.2361111,,False,1,29.24,Amphibia,Caudata,Plethodontidae,133,Terrestre,1942,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=11579d16cb97c58356e236e2cb2617c0,11579d16cb97c58356e236e2cb2617c0,Si,NoDisponible,Si,Si,Si,,
356,Bolitoglossa occidentalis,222525,-93.2722222,16.9080555,,False,1,32.55,Amphibia,Caudata,Plethodontidae,692,Terrestre,1973,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1193a45df135c41dc291cffa9503cc45,1193a45df135c41dc291cffa9503cc45,No,NoDisponible,,,,,
894,Bolitoglossa occidentalis,230793,-92.37,15.9266667,,False,0,15.69,Amphibia,Caudata,Plethodontidae,717,Terrestre,1975,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1194d15724bc43b982679b3587c6e404,1194d15724bc43b982679b3587c6e404,Si,NoDisponible,Si,Si,Si,,
773,Bolitoglossa occidentalis,209055,-95.1500063,18.56,,False,2,42.96,Amphibia,Caudata,Plethodontidae,1030,Terrestre,1959,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1284977b91e152180fd7e6c0c672d482,1284977b91e152180fd7e6c0c672d482,Si,NoDisponible,Si,Si,No,,
862,Bolitoglossa occidentalis,226539,-92.6208333,15.3625,,False,1,33.57,Amphibia,Caudata,Plethodontidae,211,Terrestre,1940,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=12861ca57e884a0342cdf9aa5cc3760a,12861ca57e884a0342cdf9aa5cc3760a,No,NoDisponible,,,,,
863,Bolitoglossa occidentalis,226539,-92.6208333,15.3625,,False,1,33.57,Amphibia,Caudata,Plethodontidae,211,Terrestre,1940,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=12b8194c3fc374c4538886cc6757451c,12b8194c3fc374c4538886cc6757451c,No,NoDisponible,,,,,
419,Bolitoglossa occidentalis,230693,-92.243258,14.982798,,False,1,31.26,Amphibia,Caudata,Plethodontidae,321,Terrestre,1975,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=12b9496995bf877d3b4bef534ca7dedc,12b9496995bf877d3b4bef534ca7dedc,No,NoDisponible,,,,,
95,Bolitoglossa occidentalis,222419,-93.6027778,16.1861111,,False,2,38.47,Amphibia,Caudata,Plethodontidae,1691,Terrestre,1995,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=13634d5ab4d2aab38999be69fd79f4a6,13634d5ab4d2aab38999be69fd79f4a6,Si,NoDisponible,Si,Si,Si,,
778,Bolitoglossa occidentalis,209055,-95.20077,18.55764,,False,2,42.96,Amphibia,Caudata,Plethodontidae,1661,Terrestre,1953,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=13b94543415f9581c7510cc02c45150f,13b94543415f9581c7510cc02c45150f,Si,NoDisponible,Si,Si,No,,
823,Bolitoglossa occidentalis,222516,-93.2833333,16.85,,False,0,22.54,Amphibia,Caudata,Plethodontidae,1120,Terrestre,1959,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=13e8f87091d2656c80ca3981eaf61d5b,13e8f87091d2656c80ca3981eaf61d5b,No,NoDisponible,,,,,
20,Bolitoglossa occidentalis,222519,-93.321,16.868,,False,1,31.13,Amphibia,Caudata,Plethodontidae,1099,Terrestre,1984,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=13f30b73a9b244220fa83c5ff8649b65,13f30b73a9b244220fa83c5ff8649b65,No,NoDisponible,,,,,
369,Bolitoglossa occidentalis,230693,-92.253,14.962,,False,1,31.26,Amphibia,Caudata,Plethodontidae,316,Terrestre,1975,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=140a2147a8cf941dccd16d4c0e06aa1a,140a2147a8cf941dccd16d4c0e06aa1a,No,NoDisponible,,,,,
779,Bolitoglossa occidentalis,209055,-95.20077,18.55764,,False,2,42.96,Amphibia,Caudata,Plethodontidae,1661,Terrestre,1953,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=141c8202c4f0f6ac589b352439b767e0,141c8202c4f0f6ac589b352439b767e0,Si,NoDisponible,Si,Si,No,,
740,Bolitoglossa occidentalis,222495,-93.4561111,16.8788889,,False,0,24.89,Amphibia,Caudata,Plethodontidae,1002,Terrestre,1994,SI,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=146f57f25efc0b58c0badc3fd87ed3aa,146f57f25efc0b58c0badc3fd87ed3aa,No,NoDisponible,,,,,
824,Bolitoglossa occidentalis,222516,-93.2833333,16.85,,False,0,22.54,Amphibia,Caudata,Plethodontidae,1120,Terrestre,1984,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=149783a08ba294b92217efac04cfeb9e,149783a08ba294b92217efac04cfeb9e,No,NoDisponible,,,,,
235,Bolitoglossa occidentalis,218039,-93.9236111,16.3513889,,False,1,27.62,Amphibia,Caudata,Plethodontidae,1145,Terrestre,1995,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=14ab19bee42c34fe4371075b2a99df8f,14ab19bee42c34fe4371075b2a99df8f,Si,NoDisponible,Si,Si,Si,,
864,Bolitoglossa occidentalis,226539,-92.6208333,15.3625,,False,1,33.57,Amphibia,Caudata,Plethodontidae,211,Terrestre,1940,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=14ee294507ff449e113199063cae6a66,14ee294507ff449e113199063cae6a66,No,NoDisponible,,,,,
88,Bolitoglossa occidentalis,218056,-94.175,16.7055556,,False,0,19.81,Amphibia,Caudata,Plethodontidae,969,Terrestre,1995,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=14ff12e3ced1c1d373574b42c8ddd2a0,14ff12e3ced1c1d373574b42c8ddd2a0,No,NoDisponible,,,,,
104,Bolitoglossa occidentalis,222419,-93.5825,16.2013889,,False,2,38.47,Amphibia,Caudata,Plethodontidae,1487,Terrestre,1995,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1557605c1c36c971a74ffe1787462cd6,1557605c1c36c971a74ffe1787462cd6,Si,NoDisponible,Si,Si,Si,,
